item_name,ingredient_name,dosage_and_unit,pharmaceutical_form,packaging,packaging_qty,company,wholesale_price,sale_price,submitted_at
RİNZASİP,CAFFEINE + PARACETAMOL + PHENYLEPHRINE + PHENIRAMINE,"(30 + 750 + 10 + 20)
mq",Məhlul hazırlamaq üçün toz,Paket 5 q,25,"YUNİK FARMASYUTİKAL LABORATORİES, Hindistan",17.16,20.59,2016-11-29
RİNZASİP VİTAMİN C İLƏ,PARACETAMOL + PHENIRAMINE MALEATE + PHENYLEPHRINE + CAFFEINE + ASCORBIC ACID,"(750 + 20 + 10 + 30 +
200) mq",Məhlul hazırlamaq üçün toz,Paket 5 q,5,"YUNİK FARMASYUTİKAL LABORATORİES, Hindistan",3.5,4.2,2016-11-29
RİNZASİP VİTAMİN C İLƏ,PARACETAMOL + PHENIRAMINE MALEATE + PHENYLEPHRINE + CAFFEINE + ASCORBIC ACID,"(750 + 20 + 10 + 30 +
200) mq",Məhlul hazırlamaq üçün toz,Paket 5 q,10,"YUNİK FARMASYUTİKAL LABORATORİES, Hindistan",6.98,8.38,2016-11-29
RİPEYS H,LOSARTAN POTASSIUM + HYDROCHLOROTHIAZIDE,"(50 + 12,5) mq",Tablet,Blister,30,"SAN FARMASYUTİKALS LTD, Hindistan",3.81,4.57,2018-10-06
RİPRONAT,MELDONIUM,250 mq,Kapsul,Blister,40,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",7.94,9.53,2018-05-18
RİPRONAT,MELDONIUM,500 mq,Kapsul,Blister,60,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",17.04,20.45,2018-05-18
RİSEBON,RISEDRONATE SODIUM,35 mq,Tablet,Blister,4,"ƏCZAÇILIQ MÜƏSSİSƏSİ ADAMED FARMA SC, Polşa",12.09,14.51,2016-11-29
RİSPAKSOL,RISPERIDONE,2 mq,Tablet,Blister,20,"QRİNDEKS SC, Latviya",8.26,9.91,2016-11-29
RİSPAKSOL,RISPERIDONE,2 mq,Tablet,Blister,60,"QRİNDEKS SC, Latviya",18.03,21.64,2016-11-29
RİSPAKSOL,RISPERIDONE,4 mq,Tablet,Blister,20,"QRİNDEKS SC, Latviya",14.97,17.96,2016-11-29
RİSPAKSOL,RISPERIDONE,4 mq,Tablet,Blister,60,"QRİNDEKS SC, Latviya",37.01,44.41,2016-11-29
RİSPOLEPT,RISPERIDONE,2 mq,Tablet,Blister,20,"YANSSEN-SİLAQ SPA, İtaliya",13.09,15.71,2016-11-29
RİSPOLEPT,RISPERIDONE,1 mq/ml,Məhlul,Flakon 30 ml,1,"YANSSEN FARMASEVTİKA NV, Belçika",18.83,22.6,2019-01-12
RİSPOLEPT KONSTA,RISPERIDONE,25 mq,İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"ALKERMES İNK, Amerika Birləşmiş Ştatları",106.33,124.9,2016-11-29
RİSPOLEPT KONSTA,RISPERIDONE,25 mq,İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"SİLAQ AG, İsveçrə",118.99,139.2,2016-11-29
RİSPOLEPT KONSTA,RISPERIDONE,"37,5 mq",İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"ALKERMES İNK, Amerika Birləşmiş Ştatları",172.08,198.38,2016-11-29
RİSPOLEPT KONSTA,RISPERIDONE,"37,5 mq",İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"SİLAQ AG, İsveçrə",191.72,220.18,2016-11-29
RİSPOLEPT KONSTA,RISPERIDONE,50 mq,İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"ALKERMES İNK, Amerika Birləşmiş Ştatları",233.66,266.73,2016-11-29
RİSPOLEPT KONSTA,RISPERIDONE,50 mq,İnyeksiya üçün suspenziya,Flakon + Şprisdə həlledici 2 ml,1,"SİLAQ AG, İsveçrə",261.49,297.62,2016-11-29
RİSSET,RISPERIDONE,1 mq,Tablet,Blister,20,"PLİVA XRVATSKA DOO, Xorvatiya",4.39,5.27,2016-11-29
RİSSET,RISPERIDONE,1 mq,Tablet,Blister,60,"PLİVA XRVATSKA DOO, Xorvatiya",8.95,10.74,2016-11-29
RİSSET,RISPERIDONE,2 mq,Tablet,Blister,20,"PLİVA XRVATSKA DOO, Xorvatiya",8.26,9.91,2016-11-29
RİSSET,RISPERIDONE,2 mq,Tablet,Blister,60,"PLİVA XRVATSKA DOO, Xorvatiya",18.03,21.64,2016-11-29
RİSSET,RISPERIDONE,3 mq,Tablet,Blister,20,"PLİVA XRVATSKA DOO, Xorvatiya",11,13.2,2016-11-29
RİSSET,RISPERIDONE,3 mq,Tablet,Blister,60,"PLİVA XRVATSKA DOO, Xorvatiya",20.33,24.4,2016-11-29
RİSSET,RISPERIDONE,4 mq,Tablet,Blister,20,"PLİVA XRVATSKA DOO, Xorvatiya",14.97,17.96,2016-11-29
RİSSET,RISPERIDONE,4 mq,Tablet,Blister,60,"PLİVA XRVATSKA DOO, Xorvatiya",37.01,44.41,2016-11-29
RİTİON,GLUTATHIONE (REDUCED),600 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 4 ml,5,"VEÇİ AND C PİAM, İtaliya",26.56,31.87,2016-11-29
RİTMONORM,PROPAFENONE,150 mq,Tablet,Blister,50,"ABBVİE DOYÇLAND GMBH VƏ KO KG, Almaniya",12.53,15.04,2016-11-29
RİVA,BETAHISTINE DIHYDROCHLORIDE,8 mq,Tablet,Blister,50,"YUNİ FARMA KLEON TSETİS FARMASYUTİKAL LABORATORİES SA,
Yunanıstan",5.8,6.96,2016-11-29
RİVA,BETAHISTINE DIHYDROCHLORIDE,16 mq,Tablet,Blister,50,"YUNİ FARMA KLEON TSETİS FARMASYUTİKAL LABORATORİES SA,
Yunanıstan",7.37,8.84,2016-11-29
"RİVANOL 0,1% KOEL",ETHACRIDINE LACTATE,1 mq/q,Məhlul,Flakon 100 q,1,"KOEL EUSERİN ƏCZAÇILIQ LABORATORİYASI, Polşa",4.08,4.9,2017-12-09
RİVİRİN,RIBAVIRIN,200 mq,Tablet,Flakon,30,"ABDİ İBRAHİM QLOBAL FARM MMC, Qazaxıstan",7.55,9.06,2019-01-12
RİZEPTAM,RIZATRIPTAN,10 mq,Sorma tablet,Blister,2,"LABORATORİOS LESVİ SL, İspaniya",11.38,13.66,2018-05-18
RİZEPTAM,RIZATRIPTAN,10 mq,Sorma tablet,Blister,6,"LABORATORİOS LESVİ SL, İspaniya",22.56,27.07,2018-05-18
RİZOMAKS,MOMETASONE FUROATE,50 mkq/doza,Burun üçün sprey,Flakon 140 doza,1,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",9.86,11.83,2016-11-29
RİZOPROL,BISOPROLOL FUMARATE,5 mq,Tablet,Blister,30,"QLOBAL NAPİ FARMASYUTİKALS KO, Misir",1.62,1.94,2016-11-29
RİZOPROL,BISOPROLOL FUMARATE,10 mq,Tablet,Blister,30,"QLOBAL NAPİ FARMASYUTİKALS KO, Misir",3.1,3.72,2016-11-29
ROBİSOL 1A,BISOPROLOL FUMARATE,5 mq,Tablet,Blister,30,"SALUTAS FARMA GMBH, Almaniya",3.85,4.62,2016-11-29
ROBİSOL 1A,BISOPROLOL FUMARATE,5 mq,Tablet,Blister,30,"LEK SC, Polşa",2.51,3.01,2016-11-29
ROBİSOL H1A,BISOPROLOL FUMARATE + HYDROCHLOROTHIAZIDE,"(5 + 12,5) mq",Tablet,Blister,30,"SALUTAS FARMA GMBH, Almaniya",10.8,12.96,2016-11-29
ROBİSOL H1A,BISOPROLOL FUMARATE + HYDROCHLOROTHIAZIDE,(10 + 25) mq,Tablet,Blister,30,"SALUTAS FARMA GMBH, Almaniya",7.53,9.04,2016-11-29
"RODEKSAL 0,1%",DEXAMETHASONE,1 mq/ml,Damcı,Flakon 10 ml,1,"ROMFARM KOMPANİ SRL, Rumıniya",3.79,4.55,2016-11-29
RODİKLOF,DICLOFENAC SODIUM,1 mq/ml,Göz üçün damcı,Flakon 5 ml,1,"ROMFARM KOMPANİ SRL, Rumıniya",4.9,5.88,2016-11-29
RODİNİR,CEFDINIR,300 mq,Kapsul,Blister,10,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",11.65,13.98,2016-11-29
RODİNİR,CEFDINIR,300 mq,Kapsul,Blister,20,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",23.32,27.98,2016-11-29
RODİNİR,CEFDINIR,25 mq/ml,Daxilə qəbul edilən suspenziya,Flakon 60 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",7.87,9.44,2017-12-09
RODİNİR,CEFDINIR,25 mq/ml,Daxilə qəbul edilən suspenziya,Flakon 100 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",12.99,15.59,2017-12-09
RODİNİR,CEFDINIR,50 mq/ml,Daxilə qəbul edilən suspenziya,Flakon 60 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",17.83,21.4,2017-12-09
RODİNİR,CEFDINIR,50 mq/ml,Daxilə qəbul edilən suspenziya,Flakon 100 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",29.53,35.44,2017-12-09
ROFERON-A,INTERFERON ALFA-2A,6 MIU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"ROŞ DİAQNOSTİKS GMBH, Almaniya",32.35,38.82,2016-11-29
ROFERON-A,INTERFERON ALFA-2A,6 MIU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"F HOFFMANN-LA ROŞ LTD, İsveçrə",32.35,38.82,2016-11-29
ROFERON-A,INTERFERON ALFA-2A,9 MIU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"ROŞ DİAQNOSTİKS GMBH, Almaniya",47.6,57.12,2016-11-29
ROFERON-A,INTERFERON ALFA-2A,9 MIU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"F HOFFMANN-LA ROŞ LTD, İsveçrə",47.6,57.12,2016-11-29
ROFİLAK 300,"IMMUNOGLOBULIN (HUMAN PROTEIN, HUMAN ANTI-D (RH0) IMMUNOGLOBULIN)",1500 IU,İnyeksiya üçün məhlul,Şpris 2 ml,1,"CSL BEHRİNQ GMBH / VETTER FARMA-FERTİQANQ GMBH VƏ KO KG,
Almaniya",92.39,109.15,2016-11-29
ROFİLAK 300,"IMMUNOGLOBULIN (HUMAN PROTEIN, HUMAN ANTI-D (RH0) IMMUNOGLOBULIN)",1500 IU,İnyeksiya üçün məhlul,Şpris 2 ml,1,"CSL BEHRİNQ AG, İsveçrə",92.39,109.15,2016-11-29
ROFLOKSAN,OFLOXACIN,200 mq,Tablet,Blister,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",6.95,8.34,2016-11-29
ROFLOKSAN,OFLOXACIN,200 mq,Tablet,Blister,10,"SEDİKO FARMASYUTİKAL KO, Misir",4.93,5.92,2016-11-29
ROFLOKSAN,OFLOXACIN,2 mq/ml,İnfuziya üçün məhlul,Flakon 100 ml,1,"SOLUFARM FARMAZEUTİŞE ERZEUGNİSSE GMBH, Almaniya",9.91,11.89,2016-11-29
ROFLOKSAN,OFLOXACIN,2 mq/ml,İnfuziya üçün məhlul,Flakon 100 ml,1,"MEFAR İLAÇ SAN AŞ, Türkiyə",8.55,10.26,2016-11-29
ROFLUZOL,FLUCONAZOLE,50 mq,Kapsul,Blister,7,"SC SLAVİYA FARM SRL, Rumıniya",6.07,7.28,2016-11-29
ROFLUZOL,FLUCONAZOLE,150 mq,Kapsul,Blister,1,"SC SLAVİYA FARM SRL, Rumıniya",4.39,5.27,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,5 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",5.75,6.9,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,10 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",7.3,8.76,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,15 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",14.23,17.08,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,20 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",12.04,14.45,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,30 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",24.74,29.69,2016-11-29
ROKSERA,ROSUVASTATIN CALCIUM,40 mq,Tablet,Blister,28,"KRKA DD, Sloveniya",20.75,24.9,2016-11-29
ROKSİ-GM,ROXITHROMYCIN,150 mq,Tablet,Blister,10,"RAFARM SA, Yunanıstan",5.77,6.92,2016-11-29
ROKSİN,CIPROFLOXACIN,500 mq,Tablet,Blister,14,"İE ULAQAY İLAÇ SAN TÜRK AŞ, Türkiyə",6,7.2,2017-12-09
ROKSİPİM,CEFEPIME,500 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 5 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",9.43,11.32,2016-11-29
ROKSİPİM,CEFEPIME,500 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 5 ml,1,"LDP-LABORATORİOS TORLAN SA, İspaniya",9.43,11.32,2016-11-29
ROKSİPİM,CEFEPIME,500 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 5 ml,10,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",89.11,105.44,2016-11-29
ROKSİPİM,CEFEPIME,500 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 5 ml,10,"LDP-LABORATORİOS TORLAN SA, İspaniya",89.11,105.44,2016-11-29
ROKSİPİM,CEFEPIME,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",11.84,14.21,2016-11-29
ROKSİPİM,CEFEPIME,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,1,"LDP-LABORATORİOS TORLAN SA, İspaniya",11.84,14.21,2016-11-29
ROKSİPİM,CEFEPIME,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,10,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",108.83,127.72,2016-11-29
ROKSİPİM,CEFEPIME,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,10,"LDP-LABORATORİOS TORLAN SA, İspaniya",108.83,127.72,2016-11-29
ROKSİPİM,CEFEPIME,2000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",22.55,27.06,2016-11-29
ROKSİPİM,CEFEPIME,2000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,1,"LDP-LABORATORİOS TORLAN SA, İspaniya",22.55,27.06,2016-11-29
ROKSİPİM,CEFEPIME,2000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,10,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",228.23,260.7,2016-11-29
ROKSİPİM,CEFEPIME,2000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici 10 ml,10,"LDP-LABORATORİOS TORLAN SA, İspaniya",228.23,260.7,2016-11-29
ROKSİTROMİSİN LEK,ROXITHROMYCIN,150 mq,Tablet,Blister,10,"SALUTAS FARMA GMBH, Almaniya",6.43,7.72,2016-11-29
ROKSİTROMİSİN LEK,ROXITHROMYCIN,150 mq,Tablet,Blister,10,"SANDOZ SRL, Rumıniya",5.77,6.92,2016-11-29
ROKSİTROMİSİN LEK,ROXITHROMYCIN,150 mq,Tablet,Blister,10,"LEK FARMASYUTİKALS DD, Sloveniya",5.77,6.92,2016-11-29
ROKSİZAPİN,OLANZAPINE,5 mq,Tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",14.75,17.7,2016-11-29
ROKSİZAPİN,OLANZAPINE,10 mq,Tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",28.6,34.32,2016-11-29
ROKSİZAPİN İZİTAB,OLANZAPINE,10 mq,Sorma tablet,Blister,28,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",28.88,34.66,2019-01-12
ROKURON,ROCURONIUM BROMIDE,10 mq/ml,İnyeksiya üçün məhlul,Flakon 10 ml,5,"SOLUFARM GMBH VƏ KO KG, Almaniya",36.91,44.29,2016-11-29
ROLİNOZ,CETIRIZINE,10 mq,Tablet,Blister,10,"ABC FARMASYUTİÇİ SPA, İtaliya",1.8,2.16,2016-11-29
ROLİNOZ,CETIRIZINE,10 mq,Tablet,Blister,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / ABDİ İBRAHİM İLAÇ SAN VE TİC
AŞ, Türkiyə",1.8,2.16,2016-11-29
ROLİNOZ,CETIRIZINE,10 mq,Tablet,Blister,20,"ABC FARMASYUTİÇİ SPA, İtaliya",3.63,4.36,2016-11-29
ROLİNOZ,CETIRIZINE,10 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / ABDİ İBRAHİM İLAÇ SAN VE TİC
AŞ, Türkiyə",3.63,4.36,2016-11-29
ROLİNOZ,CETIRIZINE DIHYDROCHLORIDE,10 mq/ml,Damcı,Flakon 20 ml,1,"ABC FARMASYUTİÇİ SPA, İtaliya",6.27,7.52,2016-11-29
ROLİNOZ,CETIRIZINE DIHYDROCHLORIDE,10 mq/ml,Damcı,Flakon 20 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",6.27,7.52,2016-11-29
ROMAK,ROXITHROMYCIN,150 mq,Tablet,Blister,10,"İORDANİYA ƏCZAÇILIQ MÜƏSSİSƏSİ, İordaniya",5.2,6.24,2016-11-29
ROMAK,ROXITHROMYCIN,300 mq,Tablet,Blister,10,"İORDANİYA ƏCZAÇILIQ MÜƏSSİSƏSİ, İordaniya",8.33,10,2016-11-29
ROMATEK,DEXAMETHASONE + TOBRAMYCIN,(1 + 3) mq/ml,Damcı,Flakon 5 ml,1,"ROMFARM KOMPANİ SRL, Rumıniya",3.5,4.2,2016-11-29
ROMAZİK,ROSUVASTATIN,10 mq,Tablet,Blister,30,"POLFARMA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",8.49,10.19,2017-05-24
ROMAZİK,ROSUVASTATIN,20 mq,Tablet,Blister,30,"POLFARMA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",13.7,16.44,2017-05-24
ROMAZİK,ROSUVASTATIN,40 mq,Tablet,Blister,30,"POLFARMA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",24.33,29.2,2017-05-24
ROMİKLAR,CLARITHROMYCIN,250 mq,Tablet,Blister,14,"MUSTAFA NEVZAT İLAÇ SAN VE TİC AŞ, Türkiyə",6.24,7.49,2016-11-29
ROMİKLAR,CLARITHROMYCIN,500 mq,Tablet,Blister,14,"MUSTAFA NEVZAT İLAÇ SAN VE TİC AŞ, Türkiyə",10.87,13.04,2016-11-29
ROMİKLAR,CLARITHROMYCIN,500 mq,İnyeksiya məhlulu üçün liofilizat,Flakon + Ampulda həlledici,1,"MUSTAFA NEVZAT İLAÇ SAN VE TİC AŞ, Türkiyə",10.2,12.24,2016-11-29
RONOSİT,CITICOLINE,250 mq,Tablet,Blister,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",22.06,26.47,2016-11-29
RONOSİT,CITICOLINE,250 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",25.31,30.37,2016-11-29
RONOSİT,CITICOLINE,500 mq,Tablet,Blister,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",25.31,30.37,2016-11-29
RONOSİT,CITICOLINE,500 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",25.31,30.37,2016-11-29
RONOSİT,CITICOLINE,125 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"PİAM FARMASYUTİÇİ SPA, İtaliya",8.54,10.25,2016-11-29
RONOSİT,CITICOLINE,125 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",8.54,10.25,2016-11-29
RONOSİT,CITICOLINE,125 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"ROMFARM KOMPANİ SRL, Rumıniya",8.54,10.25,2016-11-29
RONOSİT,CITICOLINE,250 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"PİAM FARMASYUTİÇİ SPA, İtaliya",17.42,20.9,2016-11-29
RONOSİT,CITICOLINE,250 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"İDOL İLAÇ DOLUM SAN VE TİC AŞ, Türkiyə",17.42,20.9,2016-11-29
RONOSİT,CITICOLINE,250 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"ROMFARM KOMPANİ SRL, Rumıniya",17.42,20.9,2016-11-29
RONOSİT,CITICOLINE,100 mq/ml,Məhlul,Flakon 10 ml,10,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",23.99,28.79,2016-11-29
ROPİN,ROPIVACAINE,"7,5 mq/ml",İnyeksiya üçün məhlul,Ampul 10 ml,5,"GENFARMA LABORATORİO SL, İspaniya",76.4,91.08,2016-11-29
ROPİN 20,ROPIVACAINE,2 mq/ml,İnyeksiya üçün məhlul,Ampul 10 ml,5,"GENFARMA LABORATORİO SL, İspaniya",84.52,100.25,2016-11-29
ROQAM ULTRA-FİLTERED PLYUS,IMMUNOGLOBULIN (RH0 (D) IMMUNOGLOBULIN),1500 IU,İnyeksiya üçün məhlul,Şpris,1,"ORTO KLİNİKAL DİAQNOSTİKS, Amerika Birləşmiş Ştatları",149.42,173.23,2016-11-29
ROSEFİN,CEFTRIAXONE,250 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"F HOFFMANN-LA ROŞ LTD / DSM NUTRİTİONAL PRODUCTS AG, İsveçrə",3.85,4.62,2016-11-29
ROSEFİN,CEFTRIAXONE,500 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"F HOFFMANN-LA ROŞ LTD / DSM NUTRİTİONAL PRODUCTS AG, İsveçrə",7.33,8.8,2016-11-29
ROSEFİN,CEFTRIAXONE,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"F HOFFMANN-LA ROŞ LTD / DSM NUTRİTİONAL PRODUCTS AG, İsveçrə",11.11,13.33,2016-11-29
ROSEMİD,TORASEMIDE,5 mq,Tablet,Blister,10,"FARMAK İSC, Ukrayna",2.92,3.5,2016-11-29
ROSEMİD,TORASEMIDE,5 mq,Tablet,Blister,30,"FARMAK İSC, Ukrayna",4.63,5.56,2016-11-29
ROSEMİD,TORASEMIDE,10 mq,Tablet,Blister,10,"FARMAK İSC, Ukrayna",4.16,4.99,2016-11-29
ROSEMİD,TORASEMIDE,10 mq,Tablet,Blister,30,"FARMAK İSC, Ukrayna",8.87,10.64,2016-11-29
ROSEMİD,TORASEMIDE,5 mq/ml,İnyeksiya üçün məhlul,Ampul 2 ml,5,"FARMAK İSC, Ukrayna",5.48,6.58,2016-11-29
ROSEMİD,TORASEMIDE,5 mq/ml,İnyeksiya üçün məhlul,Ampul 4 ml,5,"FARMAK İSC, Ukrayna",6.41,7.69,2016-11-29
ROSETOP,PIRACETAM,200 mq/ml,İnyeksiya üçün məhlul,Ampul 5 ml,10,"FARMFİRMA SOTEKS QSC, Rusiya",1,1.2,2016-11-29
ROSİN,CEFTRIAXONE,1000 mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"ANFARM HELLAS SA, Yunanıstan",4.59,5.51,2016-11-29
ROSİSEPTİN,CHLORHEXIDINE,"0,5 mq/ml",Məhlul,Flakon 5 ml,10,"LABORATORİES GİFRER BARBEZAT, Fransa",5.79,6.95,2016-11-29
ROSİSEPTİN,CHLORHEXIDINE,"0,5 mq/ml",Məhlul,Flakon 5 ml,20,"LABORATORİES GİFRER BARBEZAT, Fransa",11.47,13.76,2016-11-29
ROSİSEPTİN,CHLORHEXIDINE,"0,5 mq/ml",Məhlul,Flakon 5 ml,30,"LABORATORİES GİFRER BARBEZAT, Fransa",17.29,20.75,2016-11-29
ROSİSEPTİN,CHLORHEXIDINE,"0,5 mq/ml",Məhlul,Flakon 5 ml,40,"LABORATORİES GİFRER BARBEZAT, Fransa",23.09,27.71,2016-11-29
ROSTALEPT-ROTA,RISPERIDONE,1 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / BİOFARMA İLAÇ SAN VE TİC AŞ,
Türkiyə",4.39,5.27,2016-11-29
ROSTALEPT-ROTA,RISPERIDONE,2 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / BİOFARMA İLAÇ SAN VE TİC AŞ,
Türkiyə",8.26,9.91,2016-11-29
ROSTALEPT-ROTA,RISPERIDONE,3 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / BİOFARMA İLAÇ SAN VE TİC AŞ,
Türkiyə",11,13.2,2016-11-29
ROSTALEPT-ROTA,RISPERIDONE,4 mq,Tablet,Blister,20,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ / BİOFARMA İLAÇ SAN VE TİC AŞ,
Türkiyə",14.97,17.96,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,5 mq,Tablet,Blister,14,"EGİS FARMASYUTİKALS PLC, Macarıstan",6.34,7.61,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,5 mq,Tablet,Blister,28,"EGİS FARMASYUTİKALS PLC, Macarıstan",8.2,9.84,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,5 mq,Tablet,Blister,56,"EGİS FARMASYUTİKALS PLC, Macarıstan",15.26,18.31,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,10 mq,Tablet,Blister,14,"EGİS FARMASYUTİKALS PLC, Macarıstan",8.12,9.74,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,10 mq,Tablet,Blister,28,"EGİS FARMASYUTİKALS PLC, Macarıstan",10.43,12.52,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,10 mq,Tablet,Blister,56,"EGİS FARMASYUTİKALS PLC, Macarıstan",20.27,24.32,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,20 mq,Tablet,Blister,14,"EGİS FARMASYUTİKALS PLC, Macarıstan",12.88,15.46,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,20 mq,Tablet,Blister,28,"EGİS FARMASYUTİKALS PLC, Macarıstan",17.39,20.87,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,20 mq,Tablet,Blister,56,"EGİS FARMASYUTİKALS PLC, Macarıstan",33.98,40.78,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,40 mq,Tablet,Blister,14,"EGİS FARMASYUTİKALS PLC, Macarıstan",17.18,20.62,2016-11-29
ROSULİP,ROSUVASTATIN CALCIUM,40 mq,Tablet,Blister,28,"EGİS FARMASYUTİKALS PLC, Macarıstan",30.05,36.06,2016-11-29
